event_type,initial_speed,plate_x,plate_z,pitch_name,pitch_type
foul,90.5,0.496,2.098,Sinker,SI
foul,93.8,-0.46,2.371,Sinker,SI
swinging_strike,76.3,0.878,1.829,Curveball,CU
swinging_strike,87.961,-0.656,1.42,Two-seam FB,FT
hit_into_play,90.8,0.224,3.848,Four-seam FB,FF
swinging_strike,87.3,1.323,1.043,Curveball,CU
foul,95.365,1.031,2.506,Four-seam FB,FF
foul,90.7,-0.358,3.02,Sinker,SI
hit_into_play,91.6,0.589,2.731,Four-seam FB,FF
foul,90,-0.689,3.105,Four-seam FB,FF
hit_into_play,84.022,-0.665,2.365,Changeup,CH
foul,82.4,-1.059,3.107,Splitter,FS
swinging_strike,87.1,1.628,2.115,Slider,SL
foul,90.2,0.927,3.323,Four-seam FB,FF
hit_into_play,84.5,-0.704,2.826,Curveball,CU
foul,74.6,0.021,1.264,Curveball,CU
hit_into_play,86.9,-0.034,2.796,Slider,SL
swinging_strike,77.6,-0.26,1.934,Curveball,CU
foul,91.9,-0.802,3.511,Four-seam FB,FF
swinging_strike,87.796,0.875,2.167,Sinker,SI
foul,92.1,-0.874,3.66,Four-seam FB,FF
swinging_strike,89.2,0.496,0.895,Slider,SL
swinging_strike,94.2,-0.548,1.754,Four-seam FB,FF
hit_into_play,92.2,0.45,2.086,Sinker,SI
hit_into_play,91.727,-0.741,1.997,Sinker,SI
foul,96.3,0.677,3.121,Four-seam FB,FF
foul,94.522,-0.185,2.992,Four-seam FB,FF
foul,90.2,-0.66,2.58,Four-seam FB,FF
hit_into_play,84.8,0.021,2.473,Slider,SL
swinging_strike,90.9,0.563,3.524,Four-seam FB,FF
swinging_strike,90.5,-0.48,1.51,Sinker,SI
foul,91.784,-0.059,3.156,Four-seam FB,FF
foul,86.7,0.928,2.627,Cutter,FC
foul,88,-1.483,1.888,Sinker,SI
swinging_strike,81.5,0.473,1.262,Slider,SL
foul,90.9,0.561,2.111,Four-seam FB,FF
foul,82.7,0.116,2.272,Slider,SL
foul,94.3,0.279,2.826,Four-seam FB,FF
foul,95.4,0.361,1.94,Four-seam FB,FF
foul,85.9,0.565,3.052,Four-seam FB,FF
hit_into_play,73.2,-0.423,3.308,Curveball,CU
swinging_strike,83.2,0.402,0.812,Slider,SL
hit_into_play,83.1,0.746,2.278,Slider,SL
foul,89.9,0.642,2.273,Four-seam FB,FF
swinging_strike,90.7,0.743,2.994,Four-seam FB,FF
hit_into_play,93.1,0.641,2.219,Four-seam FB,FF
swinging_strike,80.7,0.85,1.543,Slider,SL
swinging_strike,79,0.778,0.566,Changeup,CH
hit_into_play,76.7,0.262,0.942,Curveball,CU
hit_into_play,81,-0.152,2.568,Splitter,FS
swinging_strike,76.7,0.913,1.495,Knuckle Curve,KC
hit_into_play,88.038,0.182,2.391,Sinker,SI
hit_into_play,81.6,0.436,1.584,Slider,SL
foul,90.1,0.939,1.954,Four-seam FB,FF
foul,95.453,-0.309,3.049,Four-seam FB,FF
swinging_strike,92.4,0.295,2.327,Four-seam FB,FF
hit_into_play,91.6,0.02,3.1,Sinker,SI
foul,90.8,1.142,2.827,Four-seam FB,FF
foul,92.1,0.533,2.46,Four-seam FB,FF
foul,94.6,0.875,2.08,Two-seam FB,FT
foul,93.7,-1.108,2.865,Four-seam FB,FF
foul,91.4,0.723,2.659,Sinker,SI
hit_into_play,83.8,0.531,2.29,Slider,SL
swinging_strike,86.5,0.523,1.492,Slider,SL
swinging_strike,87.2,1.13,2.33,Slider,SL
hit_into_play,95.026,0.709,2.166,Four-seam FB,FF
hit_into_play,84.7,-0.284,1.656,Slider,SL
foul,92.4,0.603,2.592,Four-seam FB,FF
foul,83.5,0.18,2.12,Changeup,CH
swinging_strike,92.1,-0.08,3.135,Cutter,FC
hit_into_play,80.8,-0.245,3.213,Slider,SL
foul,84.3,1.053,2.533,Curveball,CU
hit_into_play,84.332,0.11,1.71,Slider,SL
hit_into_play,86.8,-0.167,2.7,Slider,SL
foul,89.1,0.426,2.225,Slider,SL
hit_into_play,79.4,-1.711,1.882,Knuckleball,KN
foul,94.4,1.163,2.581,Sinker,SI
hit_into_play,93.9,0.629,1.468,Sinker,SI
foul,92.3,0.999,2.527,Four-seam FB,FF
hit_into_play,96.3,-0.147,1.636,Two-seam FB,FT
swinging_strike,73,-0.528,2.074,Curveball,CU
foul,93.5,-0.918,2.257,Four-seam FB,FF
swinging_strike,90.8,-0.08,2.161,Cutter,FC
foul,82.991,0.431,2.431,Slider,SL
foul,91.5,0.19,2.438,Four-seam FB,FF
swinging_strike,93.1,-0.106,3.622,Four-seam FB,FF
hit_into_play,84,0.456,1.08,Slider,SL
swinging_strike,76.855,0.631,1.346,Slider,SL
hit_into_play,87.796,0.279,1.831,Sinker,SI
foul,88.628,0.843,2.358,Four-seam FB,FF
foul,88.9,0.525,2.303,Slider,SL
foul,93.5,-0.235,3.219,Cutter,FC
hit_into_play,83,0.474,1.542,Slider,SL
hit_into_play,92.3,0.445,1.91,Four-seam FB,FF
swinging_strike,92.1,0.669,2.682,Four-seam FB,FF
hit_into_play,84.5,0.92,1.856,Changeup,CH
foul,91.7,0.965,2.806,Four-seam FB,FF
foul,91.3,-0.97,2.338,Two-seam FB,FT
hit_into_play,82.8,0.144,2.045,Changeup,CH
foul,91.105,0.095,2.182,Four-seam FB,FF
foul,94.419,-0.117,2.746,Cutter,FC
hit_into_play,90.5,0.274,2.889,Four-seam FB,FF
foul,91.3,1.106,1.946,Sinker,SI
hit_into_play,74,0.879,1.337,Curveball,CU
swinging_strike,95.6,0.919,3.258,Four-seam FB,FF
hit_into_play,88.3,-0.778,2.411,Sinker,SI
foul,84,1.209,1.739,Slider,SL
foul,91.903,1.03,3.103,Four-seam FB,FF
foul,76.9,0.164,2.326,Curveball,CU
hit_into_play,90.5,0.617,2.302,Four-seam FB,FF
foul,92.1,-1.533,2.191,Sinker,SI
foul,93.1,0.15,3.438,Four-seam FB,FF
swinging_strike,93.5,-0.279,1.416,Four-seam FB,FF
hit_into_play,76.7,-0.568,3.336,Curveball,CU
foul,88.991,0.218,2.251,Four-seam FB,FF
hit_into_play,78.3,0.153,2.874,Curveball,CU
foul,95.2,-0.393,3.292,Four-seam FB,FF
foul,92.8,0.399,2.188,Four-seam FB,FF
foul,89.6,-1.365,3.552,Sinker,SI
foul,92.3,0.39,2.58,Four-seam FB,FF
foul,87.3,0.646,2.63,Slider,SL
foul,90.468,0.371,2.801,Four-seam FB,FF
foul,95.1,-0.132,2.578,Four-seam FB,FF
foul,82.7,-0.281,1.646,Changeup,CH
foul,91.1,-1.411,1.856,Sinker,SI
foul,91.2,-0.343,2.034,Four-seam FB,FF
hit_into_play,90.1,0.056,2.093,Sinker,SI
swinging_strike,92.3,0.696,2.744,Four-seam FB,FF
foul,91.015,0.417,2.805,Four-seam FB,FF
hit_into_play,86.8,-0.108,1.798,Slider,SL
foul,81,0.025,0.875,Knuckle Curve,KC
hit_into_play,88.3,-0.206,2.087,Four-seam FB,FF
hit_into_play,91.5,0.149,3.298,Four-seam FB,FF
foul,95.9,0.522,2.693,Cutter,FC
foul,90.3,-1.106,1.672,Two-seam FB,FT
swinging_strike,89.7,-0.432,3.507,Four-seam FB,FF
swinging_strike,91.6,0.159,3.158,Four-seam FB,FF
hit_into_play,79.2,0.143,3.026,Slider,SL
hit_into_play,87.749,0.949,1.867,Sinker,SI
hit_into_play,83.5,0.412,2.223,Changeup,CH
foul,81.8,0.874,2.159,Changeup,CH
foul,77.8,0.186,0.553,Curveball,CU
hit_into_play,89.7,0.842,1.748,Two-seam FB,FT
hit_into_play,82.704,0.892,2.103,Curveball,CU
hit_into_play,97.9,0.22,2.534,Four-seam FB,FF
swinging_strike,94.1,0.262,2.328,Four-seam FB,FF
swinging_strike,94.5,0.29,1.32,Four-seam FB,FF
foul,84.3,-0.138,1.668,Changeup,CH
hit_into_play,91.8,-0.34,2.059,Sinker,SI
hit_into_play,95.4,-0.033,2.782,Two-seam FB,FT
hit_into_play,84.233,-0.207,2.527,Splitter,FS
foul,97.7,0.091,2.184,Four-seam FB,FF
foul,93.9,-0.936,3.035,Four-seam FB,FF
hit_into_play,72.67,-0.646,0.944,Changeup,CH
hit_into_play,93.3,-0.383,1.209,Four-seam FB,FF
swinging_strike,85.7,0.778,1.451,Cutter,FC
swinging_strike,87.7,1.037,2.397,Cutter,FC
hit_into_play,95.7,0.461,1.634,Two-seam FB,FT
swinging_strike,84.9,0.882,2.169,Cutter,FC
foul,85,0.471,2.276,Cutter,FC
hit_into_play,91.3,-0.141,2.664,Four-seam FB,FF
hit_into_play,86.35,-0.572,1.641,Four-seam FB,FF
foul,81.5,0.7,1.958,Knuckle Curve,KC
foul,89,0.829,2.2,Four-seam FB,FF
hit_into_play,79.291,0.333,1.951,Slider,SL
foul,86.2,0.03,3.057,Slider,SL
hit_into_play,75.702,0.282,2.167,Curveball,CU
foul,92.8,0.464,2.177,Four-seam FB,FF
hit_into_play,84.6,0.781,1.942,Changeup,CH
hit_into_play,96.446,0.003,2.072,Four-seam FB,FF
foul,92.3,-0.243,2.946,Four-seam FB,FF
swinging_strike,98.8,0.136,3.285,Four-seam FB,FF
foul,84.8,0.437,1.156,Slider,SL
hit_into_play,92.197,-0.874,2.402,Sinker,SI
hit_into_play,83.8,-0.153,2.811,Cutter,FC
foul,86.2,-0.337,2.323,Slider,SL
hit_into_play,82.5,0.195,2.044,Slider,SL
foul,91.2,0.926,2.3,Four-seam FB,FF
hit_into_play,76.6,0.859,1.999,Curveball,CU
foul,92.6,-0.094,2.587,Four-seam FB,FF
foul,91.9,0.53,2.565,Four-seam FB,FF
swinging_strike,81.7,-0.642,0.824,Curveball,CU
foul,82.8,0.064,1.835,Curveball,CU
swinging_strike,94.1,0.72,2.412,Four-seam FB,FF
foul,89.3,-0.148,0.753,Sinker,SI
swinging_strike,92.7,-0.542,0.954,Sinker,SI
foul,87.6,0.481,1.146,Slider,SL
swinging_strike,97.1,-0.073,0.953,Sinker,SI
hit_into_play,83.3,0.561,2.178,Slider,SL
hit_into_play,94.1,-1.222,2.42,Two-seam FB,FT
foul,86.8,-0.846,2.95,Slider,SL
foul,77.014,-0.694,3.302,Curveball,CU
foul,93.1,0.175,1.501,Four-seam FB,FF
swinging_strike,81.99,1.325,1.274,Slider,SL
swinging_strike,73.9,0.822,2.124,Curveball,CU
foul,87.3,0.144,2.751,Slider,SL
swinging_strike,83.5,1.105,1.326,Cutter,FC
foul,88.1,0.497,1.578,Slider,SL
swinging_strike,82.2,0.38,1.365,Slider,SL
foul,97.7,0.822,3.359,Four-seam FB,FF
foul,82,0.406,1.39,Slider,SL
foul,91.735,0.898,1.979,Two-seam FB,FT
hit_into_play,78.4,-0.249,1.82,Knuckle Curve,KC
swinging_strike,80.272,-0.345,1.198,Changeup,CH
foul,85.3,1.08,1.14,Changeup,CH
foul,82.15,-0.214,2.116,Slider,SL
swinging_strike,92.476,-0.147,2.866,Cutter,FC
foul,93.374,0.204,2.284,Sinker,SI
hit_into_play,88.3,-0.452,2.349,Four-seam FB,FF
hit_into_play,81.4,0.279,1.861,Changeup,CH
hit_into_play,88.7,-0.043,1.385,Changeup,CH
swinging_strike,97.2,-0.418,3.444,Four-seam FB,FF
hit_into_play,88.8,1.15,1.882,Changeup,CH
hit_into_play,82.2,0.541,1.879,Knuckle Curve,KC
swinging_strike,79.4,-0.738,2.428,Knuckleball,KN
swinging_strike,86.9,1.344,1.997,Slider,SL
swinging_strike,75.897,0.594,1.802,Curveball,CU
swinging_strike,85.205,0.432,3.12,Slider,SL
swinging_strike,84.478,0.287,1.387,Slider,SL
hit_into_play,93.2,0.1,1.5,Four-seam FB,FF
hit_into_play,84.071,0.346,2.195,Slider,SL
foul,80.7,0.11,1.86,Slider,SL
hit_into_play,90.591,-1.261,2.712,Sinker,SI
foul,78.9,0.139,2.652,Slider,SL
hit_into_play,79.6,0.474,2.396,Slider,SL
foul,79.9,-0.278,2.001,Changeup,CH
foul,95.8,-0.25,2.99,Four-seam FB,FF
hit_into_play,94,0,2.699,Two-seam FB,FT
hit_into_play,88.1,0.163,1.558,Slider,SL
foul,92.3,-0.923,3.035,Four-seam FB,FF
swinging_strike,80.7,-0.13,3.961,Slider,SL
foul,83.9,0.136,1.207,Splitter,FS
hit_into_play,92.9,-0.171,1.668,Two-seam FB,FT
hit_into_play,91.7,0.798,2.017,Two-seam FB,FT
foul,94.7,-1.146,2.621,Four-seam FB,FF
swinging_strike,83.356,1.506,1.902,Slider,SL
hit_into_play,72.442,0.537,1.793,Curveball,CU
swinging_strike,84.762,0.956,1.54,Four-seam FB,FF
foul,85.3,-0.834,2.435,Changeup,CH
swinging_strike,97.92,1.085,2.304,Four-seam FB,FF
foul,95.5,0.58,3.151,Sinker,SI
foul,93.1,1.033,2.755,Four-seam FB,FF
hit_into_play,91.9,-0.278,2.632,Sinker,SI
foul,81,-0.276,3.591,Slider,SL
swinging_strike,86,-0.691,1.872,Changeup,CH
foul,92.7,-0.296,2.231,Four-seam FB,FF
foul,97.4,0.855,2.676,Four-seam FB,FF
foul,84.2,0.27,1.495,Slider,SL
hit_into_play,83.4,0.901,1.198,Slider,SL
foul,94,0.364,2.866,Four-seam FB,FF
hit_into_play,88.8,-0.126,1.667,Sinker,SI
foul,84,0.493,1.927,Slider,SL
foul,82.7,0.189,2.732,Changeup,CH
foul,88.838,-0.01,2.223,Four-seam FB,FF
swinging_strike,88.156,-0.525,1.08,Changeup,CH
hit_into_play,79.998,0.301,2.543,Curveball,CU
hit_into_play,90.9,0.303,1.516,Four-seam FB,FF
hit_into_play,83.524,0.073,2.538,Sinker,SI
hit_into_play,88.8,0.654,2.074,Four-seam FB,FF
hit_into_play,74.6,0.767,2.036,Curveball,CU
swinging_strike,93.4,-0.291,3.879,Sinker,SI
foul,79.2,-0.136,2.172,Slider,SL
foul,92.905,0.62,3.163,Two-seam FB,FT
hit_into_play,78.1,0.46,2.329,Curveball,CU
hit_into_play,95.526,-0.962,2.289,Sinker,SI
foul,85.4,0.068,2.667,Cutter,FC
foul,80.4,-0.498,2.699,Changeup,CH
hit_into_play,86.8,-0.461,2.019,Two-seam FB,FT
foul,91.641,0.676,3.875,Slider,SL
hit_into_play,95.4,-0.947,2.951,Four-seam FB,FF
swinging_strike,73.6,0.161,1.456,Curveball,CU
swinging_strike,80.079,1.191,1.705,Slider,SL
foul,91.1,-0.787,1.627,Two-seam FB,FT
foul,97.6,0.712,2.6,Four-seam FB,FF
hit_into_play,91.8,0.124,1.337,Sinker,SI
hit_into_play,94.2,-1.062,1.926,Four-seam FB,FF
foul,88.9,0.66,2.768,Four-seam FB,FF
hit_into_play,88.1,-0.56,2.866,Four-seam FB,FF
foul,76.8,-0.068,1.439,Curveball,CU
foul,92.1,-0.17,3.2,Four-seam FB,FF
foul,95.8,-0.219,2.314,Sinker,SI
swinging_strike,85.3,1.491,2.121,Slider,SL
foul,94.276,-0.532,3.024,Four-seam FB,FF
hit_into_play,92.9,0.554,1.573,Four-seam FB,FF
foul,88.472,-1.096,1.828,Sinker,SI
foul,79.2,0.142,2.513,Splitter,FS
swinging_strike,90.6,0.566,2.262,Four-seam FB,FF
swinging_strike,84,0.916,1.026,Slider,SL
foul,92.256,-0.255,1.352,Sinker,SI
swinging_strike,83.244,0.47,1.587,Slider,SL
foul,79.869,0.525,3.033,Curveball,CU
foul,91.4,0.752,2.254,Four-seam FB,FF
foul,93.7,-0.005,2.763,Two-seam FB,FT
hit_into_play,90.6,0.069,2.136,Two-seam FB,FT
hit_into_play,90.5,0.082,3.062,Sinker,SI
foul,81.2,0.055,2.715,Changeup,CH
foul,92.641,-0.061,1.773,Four-seam FB,FF
swinging_strike,78.9,0.413,1.255,Slider,SL
foul,93.1,-0.882,2.124,Four-seam FB,FF
hit_into_play,96,0.702,2.254,Four-seam FB,FF
